ID,Age,Experience,Income,Family,CCAvg,Education,Mortgage,Education_cat_Advanced/Professional,Education_cat_Graduate,Education_cat_Undergrad,Personal Loan
3755,63,37,112.0,4,2.4,3,0.0,1,0,0,0
3756,55,25,42.0,3,1.0,3,0.0,1,0,0,0
3757,35,11,83.0,2,2.2,1,0.0,0,0,1,0
3758,45,21,142.0,1,1.4,2,0.0,0,1,0,1
3759,47,23,186.5,2,5.2,1,0.0,0,0,1,0
3760,31,4,29.0,4,1.5,2,121.0,0,1,0,0
3761,56,26,70.0,3,1.4,3,252.5,1,0,0,0
3762,49,24,25.0,2,0.7,3,0.0,1,0,0,0
3763,53,27,84.0,2,1.1,1,0.0,0,0,1,0
3764,62,36,81.0,3,4.4,1,0.0,0,0,1,0
3765,63,37,15.0,2,0.4,1,0.0,0,0,1,0
3766,26,0,54.0,3,0.3,3,0.0,1,0,0,0
3767,59,35,108.0,4,3.8,2,252.5,0,1,0,1
3768,40,16,83.0,4,2.6666666666666665,1,0.0,0,0,1,0
3769,42,16,62.0,1,0.7,3,170.0,1,0,0,0
3770,29,4,134.0,2,3.3,1,204.0,0,0,1,0
3771,40,16,75.0,3,2.3333333333333335,1,79.0,0,0,1,0
3772,31,7,109.0,2,2.0,2,252.5,0,1,0,0
3773,35,10,152.0,2,3.0,1,0.0,0,0,1,0
3774,62,36,83.0,4,2.4,3,0.0,1,0,0,0
3775,51,26,52.0,4,1.8,3,0.0,1,0,0,0
3776,32,6,31.0,2,2.0,3,0.0,1,0,0,0
3777,27,3,135.0,3,2.7,3,252.5,1,0,0,1
3778,62,37,98.0,1,0.9,1,151.0,0,0,1,0
3779,66,41,14.0,4,0.6,2,0.0,0,1,0,0
3780,53,27,64.0,4,2.6,1,0.0,0,0,1,0
3781,49,25,109.0,2,5.2,1,0.0,0,0,1,0
3782,65,40,118.0,1,1.3,1,252.5,0,0,1,0
3783,30,5,80.0,4,2.2,2,0.0,0,1,0,0
3784,60,34,51.0,3,1.4,3,0.0,1,0,0,0
3785,30,6,115.0,4,3.8,2,0.0,0,1,0,1
3786,54,28,83.0,1,2.4,1,0.0,0,0,1,0
3787,54,28,90.0,1,0.3,1,0.0,0,0,1,0
3788,37,12,28.0,4,1.7,1,0.0,0,0,1,0
3789,32,7,82.0,2,2.5,1,221.0,0,0,1,0
3790,51,27,24.0,3,0.4,1,0.0,0,0,1,0
3791,46,22,71.0,2,1.7,1,0.0,0,0,1,0
3792,41,17,80.0,1,0.3,1,0.0,0,0,1,0
3793,62,36,109.0,4,1.7,3,0.0,1,0,0,0
3794,54,28,140.0,1,2.9,1,0.0,0,0,1,0
3795,52,27,39.0,4,0.2,2,0.0,0,1,0,0
3796,51,25,39.0,1,1.2,2,98.0,0,1,0,0
3797,24,-2,50.0,3,2.4,2,0.0,0,1,0,0
3798,61,35,31.0,2,0.3,1,0.0,0,0,1,0
3799,55,25,35.0,3,1.0,3,144.0,1,0,0,0
3800,37,11,44.0,4,0.2,1,0.0,0,0,1,0
3801,64,38,35.0,1,0.5,3,0.0,1,0,0,0
3802,34,8,20.0,2,0.3,1,106.0,0,0,1,0
3803,31,7,10.0,4,0.7,2,0.0,0,1,0,0
3804,42,18,83.0,4,2.0,3,0.0,1,0,0,0
3805,47,22,186.5,2,5.2,1,0.0,0,0,1,0
3806,29,5,84.0,3,0.8,1,0.0,0,0,1,0
3807,34,8,41.0,4,0.8,1,0.0,0,0,1,0
3808,36,11,164.0,2,5.2,1,0.0,0,0,1,0
3809,34,10,152.0,2,5.2,1,0.0,0,0,1,0
3810,26,2,62.0,4,1.6,1,0.0,0,0,1,0
3811,48,24,12.0,4,1.0,1,89.0,0,0,1,0
3812,47,23,28.0,4,0.6,1,0.0,0,0,1,0
3813,39,13,52.0,1,2.0,1,0.0,0,0,1,0
3814,62,37,19.0,3,1.3,2,97.0,0,1,0,0
3815,34,9,35.0,3,1.3,1,0.0,0,0,1,0
3816,43,19,28.0,4,0.3,1,96.0,0,0,1,0
3817,55,30,70.0,3,2.0,2,0.0,0,1,0,0
3818,65,40,140.0,1,0.9,1,0.0,0,0,1,0
3819,26,0,102.0,4,2.3,3,0.0,1,0,0,0
3820,57,27,50.0,4,2.0,3,0.0,1,0,0,0
3821,32,7,61.0,3,2.3,1,205.0,0,0,1,0
3822,35,9,186.5,2,3.7,2,252.5,0,1,0,1
3823,63,33,178.0,4,5.2,3,0.0,1,0,0,1
3824,49,25,44.0,4,0.9,2,194.0,0,1,0,0
3825,23,-1,12.0,4,1.0,1,0.0,0,0,1,0
3826,30,6,69.0,4,3.4,1,188.0,0,0,1,0
3827,43,19,132.0,1,5.0,1,0.0,0,0,1,0
3828,39,14,128.0,2,3.9,1,196.0,0,0,1,0
3829,31,6,44.0,4,0.8,1,122.0,0,0,1,0
3830,65,39,44.0,1,0.5,3,0.0,1,0,0,0
3831,34,8,34.0,2,2.0,3,0.0,1,0,0,0
3832,37,12,132.0,2,3.9,1,0.0,0,0,1,0
3833,62,38,158.0,2,2.1,1,0.0,0,0,1,0
3834,33,9,83.0,1,0.1,1,0.0,0,0,1,0
3835,48,22,28.0,1,1.4,3,75.0,1,0,0,0
3836,33,9,131.0,3,2.2,3,0.0,1,0,0,1
3837,45,19,31.0,3,0.5,2,0.0,0,1,0,0
3838,44,19,40.0,4,0.0,2,0.0,0,1,0,0
3839,37,11,71.0,2,1.8,1,127.0,0,0,1,0
3840,31,5,42.0,2,2.0,3,0.0,1,0,0,0
3841,56,31,35.0,3,0.1,2,114.0,0,1,0,0
3842,30,4,81.0,2,0.2,1,0.0,0,0,1,0
3843,61,35,91.0,2,2.0,1,0.0,0,0,1,0
3844,32,7,129.0,4,5.2,2,0.0,0,1,0,1
3845,51,27,75.0,1,2.7,1,0.0,0,0,1,0
3846,26,1,54.0,4,0.6,2,230.0,0,1,0,0
3847,31,5,43.0,1,1.5,1,0.0,0,0,1,0
3848,43,18,94.0,4,1.1,2,0.0,0,1,0,0
3849,57,32,84.0,4,1.3,3,0.0,1,0,0,0
3850,42,18,34.0,1,2.0,2,0.0,0,1,0,0
3851,48,23,15.0,4,0.8,1,0.0,0,0,1,0
3852,46,21,99.0,2,3.8,3,194.0,1,0,0,0
3853,33,7,15.0,1,0.4,2,82.0,0,1,0,0
3854,45,21,83.0,4,2.0,3,0.0,1,0,0,0
3855,31,6,83.0,4,1.8,3,0.0,1,0,0,0
3856,42,18,143.0,1,1.7,1,0.0,0,0,1,0
3857,56,30,81.0,4,2.6,3,0.0,1,0,0,0
3858,63,39,39.0,1,1.9,2,0.0,0,1,0,0
3859,42,18,158.0,2,0.4,2,252.5,0,1,0,1
3860,50,24,62.0,1,1.4,3,0.0,1,0,0,0
3861,31,6,64.0,2,0.1,1,0.0,0,0,1,0
3862,65,40,29.0,1,1.5,2,0.0,0,1,0,0
3863,60,34,64.0,3,2.5,1,0.0,0,0,1,0
3864,34,10,21.0,4,0.7,2,0.0,0,1,0,0
3865,62,32,142.0,2,2.8,3,0.0,1,0,0,1
3866,56,30,64.0,3,2.5,1,0.0,0,0,1,0
3867,51,25,40.0,4,1.8,1,0.0,0,0,1,0
3868,44,19,61.0,3,2.7,2,0.0,0,1,0,0
3869,41,16,44.0,1,0.3,3,0.0,1,0,0,0
3870,43,16,78.0,3,2.6666666666666665,2,161.0,0,1,0,0
3871,25,0,25.0,2,0.9,3,0.0,1,0,0,0
3872,40,16,125.0,2,1.9,1,0.0,0,0,1,0
3873,53,29,63.0,2,1.0,3,0.0,1,0,0,0
3874,54,30,54.0,1,1.6,3,185.0,1,0,0,0
3875,36,12,92.0,2,0.0,1,184.0,0,0,1,0
3876,26,2,119.0,2,0.6,1,252.5,0,0,1,0
3877,35,11,40.0,1,2.4,2,0.0,0,1,0,0
3878,29,4,41.0,1,1.0,1,0.0,0,0,1,0
3879,35,11,81.0,2,0.0,1,0.0,0,0,1,0
3880,28,4,101.0,3,2.5,1,252.5,0,0,1,0
3881,48,24,25.0,4,0.5,2,0.0,0,1,0,0
3882,46,20,55.0,1,1.5,2,0.0,0,1,0,0
3883,31,7,43.0,1,2.1,3,166.0,1,0,0,0
3884,40,16,98.0,2,1.8,2,98.0,0,1,0,0
3885,27,1,112.0,4,2.3,3,252.5,1,0,0,0
3886,32,2,69.0,4,4.0,3,102.0,1,0,0,0
3887,67,43,79.0,4,1.7,2,215.0,0,1,0,0
3888,24,-2,118.0,2,5.2,1,0.0,0,0,1,0
3889,45,18,81.0,3,2.6666666666666665,2,251.0,0,1,0,0
3890,26,0,19.0,1,0.1,2,121.0,0,1,0,0
3891,42,17,139.0,2,2.9,3,0.0,1,0,0,1
3892,65,40,63.0,3,0.5,2,0.0,0,1,0,0
3893,59,33,102.0,2,1.4,1,0.0,0,0,1,0
3894,30,5,40.0,4,1.7,2,0.0,0,1,0,0
3895,32,6,44.0,1,0.3,1,81.0,0,0,1,0
3896,36,12,59.0,3,2.0,1,216.0,0,0,1,0
3897,48,24,186.5,2,5.2,1,0.0,0,0,1,0
3898,56,31,64.0,2,2.3,3,0.0,1,0,0,0
3899,44,20,129.0,2,3.3,1,0.0,0,0,1,0
3900,60,34,43.0,1,1.4,1,0.0,0,0,1,0
3901,51,27,12.0,3,0.4,1,0.0,0,0,1,0
3902,34,10,53.0,3,2.6,2,0.0,0,1,0,0
3903,45,21,39.0,2,2.1,3,0.0,1,0,0,0
3904,47,23,65.0,1,0.0,1,0.0,0,0,1,0
3905,29,5,18.0,1,0.4,3,94.0,1,0,0,0
3906,52,28,55.0,1,1.6,3,0.0,1,0,0,0
3907,61,35,60.0,1,2.5,3,0.0,1,0,0,0
3908,40,14,42.0,2,0.3,1,187.0,0,0,1,0
3909,24,0,44.0,3,0.1,2,0.0,0,1,0,0
3910,33,7,111.0,2,1.3,1,0.0,0,0,1,0
3911,33,8,62.0,1,1.0,1,0.0,0,0,1,0
3912,52,26,44.0,2,0.8,3,148.0,1,0,0,0
3913,40,14,69.0,1,1.5,3,0.0,1,0,0,0
3914,45,20,62.0,3,0.8,3,172.0,1,0,0,0
3915,27,3,35.0,1,1.8,2,0.0,0,1,0,0
3916,38,13,91.0,1,2.8,1,0.0,0,0,1,0
3917,50,26,12.0,1,0.2,1,96.0,0,0,1,0
3918,41,15,89.0,3,0.1,1,252.5,0,0,1,0
3919,60,34,65.0,4,1.7,2,0.0,0,1,0,0
3920,64,34,179.0,2,4.5,3,252.5,1,0,0,1
3921,34,8,82.0,2,1.5,3,0.0,1,0,0,0
3922,30,6,48.0,1,1.2,1,0.0,0,0,1,0
3923,31,4,20.0,4,1.5,2,0.0,0,1,0,0
3924,41,15,91.0,1,2.8,3,252.5,1,0,0,0
3925,61,37,122.0,2,5.2,1,0.0,0,0,1,0
3926,42,18,22.0,1,1.4,3,0.0,1,0,0,0
3927,48,23,43.0,2,1.3,1,0.0,0,0,1,0
3928,59,34,38.0,4,1.7,1,0.0,0,0,1,0
3929,57,33,61.0,3,2.6666666666666665,1,0.0,0,0,1,0
3930,37,13,33.0,4,0.4,2,0.0,0,1,0,0
3931,53,27,145.0,1,2.9,1,252.5,0,0,1,0
3932,53,27,170.0,1,1.0,1,0.0,0,0,1,0
3933,26,2,55.0,3,0.7,2,0.0,0,1,0,0
3934,39,14,40.0,1,2.5,3,0.0,1,0,0,0
3935,35,11,68.0,2,0.0,1,126.0,0,0,1,0
3936,59,33,53.0,3,2.5,1,0.0,0,0,1,0
3937,43,18,63.0,3,0.8,3,0.0,1,0,0,0
3938,39,15,123.0,2,2.2,1,92.0,0,0,1,0
3939,49,24,13.0,2,0.0,1,0.0,0,0,1,0
3940,47,23,12.0,4,0.2,1,102.0,0,0,1,0
3941,41,17,53.0,2,2.5,1,102.0,0,0,1,0
3942,57,33,79.0,1,2.7,2,252.5,0,1,0,0
3943,42,17,89.0,1,0.1,2,170.0,0,1,0,0
3944,61,36,186.5,1,5.2,2,0.0,0,1,0,1
3945,56,26,62.0,3,1.4,3,0.0,1,0,0,0
3946,29,3,123.0,3,5.2,3,252.5,1,0,0,1
3947,25,-1,40.0,3,2.4,2,0.0,0,1,0,0
3948,32,8,119.0,4,5.0,3,0.0,1,0,0,1
3949,37,12,123.0,4,3.1,2,252.5,0,1,0,1
3950,31,5,23.0,1,0.4,2,0.0,0,1,0,0
3951,38,14,62.0,1,1.5,3,252.5,1,0,0,0
3952,40,14,69.0,3,2.1,1,106.0,0,0,1,0
3953,61,36,124.0,2,3.9,1,0.0,0,0,1,0
3954,50,26,52.0,4,0.1,3,0.0,1,0,0,0
3955,32,7,134.0,2,3.1,1,0.0,0,0,1,0
3956,62,36,58.0,1,0.8,2,0.0,0,1,0,0
3957,62,37,45.0,3,0.5,2,200.0,0,1,0,0
3958,40,15,75.0,4,1.1,2,0.0,0,1,0,0
3959,59,34,23.0,4,0.4,2,78.0,0,1,0,0
3960,43,19,123.0,3,1.3,1,0.0,0,0,1,1
3961,62,37,48.0,3,2.2,1,0.0,0,0,1,0
3962,48,22,145.0,1,0.3,1,140.0,0,0,1,0
3963,29,5,31.0,1,1.0,3,0.0,1,0,0,0
3964,58,32,38.0,3,2.2,3,0.0,1,0,0,0
3965,43,18,78.0,4,1.9,3,0.0,1,0,0,0
3966,39,15,94.0,2,1.9,1,0.0,0,0,1,0
3967,33,7,84.0,1,2.9,3,0.0,1,0,0,0
3968,40,15,22.0,1,0.6,3,0.0,1,0,0,0
3969,28,3,78.0,4,0.2,1,0.0,0,0,1,0
3970,38,11,75.0,3,2.3333333333333335,2,0.0,0,1,0,0
3971,65,40,71.0,3,2.2,1,0.0,0,0,1,0
3972,35,11,24.0,1,0.5,3,0.0,1,0,0,0
3973,29,5,112.0,2,4.333333333333333,1,0.0,0,0,1,0
3974,61,35,53.0,1,2.8,2,167.0,0,1,0,0
3975,46,21,41.0,1,0.5,3,0.0,1,0,0,0
3976,50,23,25.0,1,0.5,2,0.0,0,1,0,0
3977,60,33,42.0,4,2.5,2,194.0,0,1,0,0
3978,54,27,51.0,3,1.0,2,113.0,0,1,0,0
3979,43,18,19.0,2,0.3,2,0.0,0,1,0,0
3980,38,14,90.0,2,0.0,1,252.5,0,0,1,0
3981,46,22,89.0,4,1.4,2,0.0,0,1,0,0
3982,64,39,22.0,3,0.5,1,0.0,0,0,1,0
3983,24,0,119.0,1,1.5,1,0.0,0,0,1,0
3984,39,13,93.0,4,3.6,3,0.0,1,0,0,1
3985,34,8,18.0,4,0.3,1,0.0,0,0,1,0
3986,65,40,32.0,1,1.1,3,120.0,1,0,0,0
3987,38,14,182.0,3,2.6,3,0.0,1,0,0,1
3988,62,36,19.0,2,0.2,3,0.0,1,0,0,0
3989,59,35,85.0,1,3.4,3,0.0,1,0,0,1
3990,49,25,90.0,4,1.4,2,0.0,0,1,0,0
3991,57,32,59.0,2,3.7,1,134.0,0,0,1,0
3992,64,38,84.0,1,2.0,1,0.0,0,0,1,0
3993,47,22,95.0,2,3.9,2,0.0,0,1,0,1
3994,30,6,13.0,3,0.9,3,0.0,1,0,0,0
3995,42,18,88.0,4,0.8,1,0.0,0,0,1,0
3996,53,28,34.0,2,0.6,3,0.0,1,0,0,0
3997,50,24,11.0,4,0.6,3,0.0,1,0,0,0
3998,62,38,80.0,4,1.7,2,0.0,0,1,0,0
3999,34,10,41.0,1,1.3333333333333333,1,0.0,0,0,1,0
4000,47,21,90.0,2,0.8,3,0.0,1,0,0,0
4001,62,37,93.0,3,3.0,3,0.0,1,0,0,1
4002,61,35,81.0,4,1.9,2,0.0,0,1,0,0
4003,59,34,60.0,2,2.8,1,0.0,0,0,1,0
4004,47,21,39.0,3,0.6,2,0.0,0,1,0,0
4005,65,39,22.0,3,0.7,2,0.0,0,1,0,0
4006,56,32,32.0,2,0.8,1,79.0,0,0,1,0
4007,56,32,28.0,1,1.2,3,0.0,1,0,0,0
4008,31,7,35.0,2,1.0,2,0.0,0,1,0,0
4009,61,31,154.0,3,5.2,3,252.5,1,0,0,1
4010,42,18,186.5,2,5.2,1,0.0,0,0,1,0
4011,44,19,40.0,4,1.9,3,84.0,1,0,0,0
4012,47,21,88.0,2,1.7,2,0.0,0,1,0,0
4013,30,6,124.0,2,0.6,1,0.0,0,0,1,0
4014,62,38,23.0,2,0.3,3,0.0,1,0,0,0
4015,56,32,23.0,4,0.7,1,0.0,0,0,1,0
4016,25,-1,139.0,2,2.0,1,0.0,0,0,1,0
4017,53,28,173.0,4,2.7,1,252.5,0,0,1,1
4018,26,0,42.0,4,1.3,3,153.0,1,0,0,0
4019,59,35,161.0,1,2.9,1,160.0,0,0,1,0
4020,62,36,28.0,3,0.7,2,0.0,0,1,0,0
4021,58,32,186.5,4,5.2,3,194.0,1,0,0,1
4022,40,14,42.0,2,0.3,1,106.0,0,0,1,0
4023,35,5,81.0,4,4.0,3,0.0,1,0,0,0
4024,51,25,175.0,3,0.7,1,252.5,0,0,1,1
4025,41,15,82.0,3,0.1,1,0.0,0,0,1,0
4026,51,27,53.0,1,1.8,3,0.0,1,0,0,0
4027,27,1,142.0,3,5.2,1,0.0,0,0,1,1
4028,46,21,42.0,4,1.9,3,0.0,1,0,0,0
4029,46,20,64.0,4,2.9,1,189.0,0,0,1,0
4030,31,5,90.0,2,1.3,1,0.0,0,0,1,0
4031,58,32,44.0,1,0.8,2,0.0,0,1,0,0
4032,42,18,29.0,1,0.3,3,0.0,1,0,0,0
4033,59,35,93.0,2,1.6,1,0.0,0,0,1,0
4034,54,24,69.0,3,1.4,3,132.0,1,0,0,0
4035,35,11,82.0,2,1.7,2,0.0,0,1,0,0
4036,34,9,180.0,2,5.2,3,0.0,1,0,0,1
4037,46,21,13.0,2,0.7,3,0.0,1,0,0,0
4038,52,28,72.0,1,0.0,1,178.0,0,0,1,0
4039,55,30,54.0,3,1.7,1,0.0,0,0,1,0
4040,34,9,104.0,1,4.6,1,0.0,0,0,1,0
4041,57,32,44.0,2,1.9,2,157.0,0,1,0,0
4042,45,19,40.0,1,0.2,1,0.0,0,0,1,0
4043,29,3,186.5,2,4.5,1,246.0,0,0,1,0
4044,49,23,64.0,4,2.6,1,0.0,0,0,1,0
4045,36,11,9.0,2,0.3,2,99.0,0,1,0,0
4046,57,31,38.0,4,0.7,2,0.0,0,1,0,0
4047,25,0,72.0,3,2.6,3,0.0,1,0,0,0
4048,43,17,82.0,1,5.2,1,79.0,0,0,1,0
4049,27,2,48.0,2,1.6,3,119.0,1,0,0,0
4050,54,28,82.0,4,2.6,3,252.5,1,0,0,0
4051,53,26,14.0,2,1.0,2,83.0,0,1,0,0
4052,55,29,162.0,1,2.9,1,0.0,0,0,1,0
4053,43,19,54.0,2,1.7,1,0.0,0,0,1,0
4054,35,11,90.0,2,0.0,1,0.0,0,0,1,0
4055,59,34,64.0,4,1.7,1,0.0,0,0,1,0
4056,42,18,65.0,3,2.1,3,0.0,1,0,0,0
4057,51,25,113.0,2,5.2,1,0.0,0,0,1,0
4058,57,32,38.0,2,2.1,3,0.0,1,0,0,0
4059,39,15,65.0,1,1.5,3,0.0,1,0,0,0
4060,53,27,39.0,4,1.5,3,0.0,1,0,0,0
4061,31,6,174.0,2,5.2,1,0.0,0,0,1,0
4062,33,3,59.0,2,1.75,3,0.0,1,0,0,0
4063,38,14,43.0,2,1.7,1,0.0,0,0,1,0
4064,47,21,24.0,2,0.1,3,0.0,1,0,0,0
4065,63,39,50.0,1,0.0,2,166.0,0,1,0,0
4066,44,19,68.0,1,3.7,3,0.0,1,0,0,0
4067,61,37,61.0,3,2.0,3,0.0,1,0,0,0
4068,52,28,21.0,4,0.5,2,0.0,0,1,0,0
4069,59,34,21.0,2,0.5,2,0.0,0,1,0,0
4070,56,32,31.0,4,1.3,1,0.0,0,0,1,0
4071,58,33,70.0,4,0.7,1,0.0,0,0,1,0
4072,30,6,25.0,3,1.0,2,135.0,0,1,0,0
4073,42,17,78.0,1,1.0,3,0.0,1,0,0,0
4074,51,27,19.0,1,0.2,1,0.0,0,0,1,0
4075,60,35,23.0,1,0.3,3,0.0,1,0,0,0
4076,30,4,40.0,4,0.8,1,0.0,0,0,1,0
4077,49,23,22.0,1,0.3,3,0.0,1,0,0,0
4078,26,0,71.0,4,1.8,2,0.0,0,1,0,0
4079,36,12,58.0,1,3.6,2,0.0,0,1,0,0
4080,65,40,75.0,3,2.2,1,0.0,0,0,1,0
4081,27,0,40.0,1,2.0,2,110.0,0,1,0,0
4082,60,35,155.0,1,1.5,3,0.0,1,0,0,1
4083,32,6,83.0,4,2.2,2,0.0,0,1,0,0
4084,46,20,99.0,3,1.1,1,0.0,0,0,1,0
4085,60,36,59.0,1,0.0,2,0.0,0,1,0,0
4086,28,2,53.0,3,2.4,2,0.0,0,1,0,0
4087,50,26,11.0,4,0.2,1,0.0,0,0,1,0
4088,52,28,179.0,4,4.2,3,0.0,1,0,0,1
4089,29,-1,71.0,2,1.75,3,0.0,1,0,0,0
4090,30,4,85.0,4,2.1,3,0.0,1,0,0,0
4091,42,18,49.0,3,2.1,3,0.0,1,0,0,0
4092,32,6,122.0,2,1.3,1,0.0,0,0,1,0
4093,40,15,171.0,2,3.3,1,0.0,0,0,1,0
4094,49,24,138.0,2,2.2,2,0.0,0,1,0,1
4095,53,23,8.0,4,0.4,3,0.0,1,0,0,0
4096,42,17,59.0,4,0.4,1,0.0,0,0,1,0
4097,38,14,49.0,3,2.8,1,0.0,0,0,1,0
4098,60,34,92.0,2,2.0,1,0.0,0,0,1,0
4099,27,3,75.0,4,0.0,1,0.0,0,0,1,0
4100,61,35,60.0,1,2.8,2,0.0,0,1,0,0
4101,27,2,41.0,2,1.7,2,0.0,0,1,0,0
4102,45,21,40.0,3,0.6,2,0.0,0,1,0,0
4103,41,16,81.0,2,0.4,1,146.0,0,0,1,0
4104,44,20,52.0,1,0.8,3,196.0,1,0,0,0
4105,38,14,25.0,4,1.0,1,0.0,0,0,1,0
4106,39,15,139.0,1,3.4,1,252.5,0,0,1,0
4107,48,22,54.0,1,1.2,2,0.0,0,1,0,0
4108,47,22,81.0,1,2.9,1,0.0,0,0,1,0
4109,64,39,73.0,3,2.2,1,0.0,0,0,1,0
4110,27,0,30.0,4,1.0,3,0.0,1,0,0,0
4111,66,41,59.0,3,2.4,1,0.0,0,0,1,0
4112,43,17,21.0,3,1.5,1,0.0,0,0,1,0
4113,34,9,65.0,3,0.7,2,104.0,0,1,0,0
4114,28,2,41.0,3,1.1,2,161.0,0,1,0,0
4115,52,28,52.0,4,0.1,3,121.0,1,0,0,0
4116,45,20,84.0,4,1.1,2,180.0,0,1,0,0
4117,24,-2,135.0,2,5.2,1,0.0,0,0,1,0
4118,39,14,18.0,4,0.2,3,0.0,1,0,0,0
4119,40,16,34.0,1,0.7,1,0.0,0,0,1,0
4120,30,5,85.0,4,1.8,3,0.0,1,0,0,0
4121,49,23,23.0,1,1.4,3,0.0,1,0,0,0
4122,53,27,65.0,4,2.8,2,0.0,0,1,0,0
4123,56,30,186.5,1,2.9,1,0.0,0,0,1,0
4124,50,24,40.0,4,2.6,1,89.0,0,0,1,0
4125,53,29,141.0,2,0.2,3,0.0,1,0,0,1
4126,60,34,95.0,2,0.7,2,252.5,0,1,0,0
4127,58,33,23.0,3,1.3,2,131.0,0,1,0,0
4128,43,19,82.0,2,1.8,2,0.0,0,1,0,0
4129,46,21,53.0,4,1.9,3,0.0,1,0,0,0
4130,29,3,10.0,4,0.4,1,87.0,0,0,1,0
4131,56,30,75.0,1,1.9,2,125.0,0,1,0,0
4132,48,23,23.0,4,0.4,2,122.0,0,1,0,0
4133,61,36,133.0,1,2.6,1,0.0,0,0,1,0
4134,41,17,129.0,1,3.4,1,0.0,0,0,1,0
4135,35,11,85.0,4,0.1,2,131.0,0,1,0,0
4136,48,23,168.0,2,2.8,1,252.5,0,0,1,0
4137,43,19,83.0,4,2.0,3,0.0,1,0,0,0
4138,37,12,52.0,2,1.1,2,0.0,0,1,0,0
4139,47,22,114.0,1,0.6,1,0.0,0,0,1,0
4140,29,3,81.0,1,2.9,3,0.0,1,0,0,0
4141,63,38,32.0,1,1.5,2,0.0,0,1,0,0
4142,43,19,63.0,3,2.1,3,0.0,1,0,0,0
4143,57,32,70.0,3,1.6,3,0.0,1,0,0,0
4144,55,31,20.0,2,0.3,1,0.0,0,0,1,0
4145,47,23,138.0,2,3.3,1,0.0,0,0,1,0
4146,58,34,63.0,4,1.6,2,0.0,0,1,0,0
4147,53,28,85.0,1,1.3,3,118.0,1,0,0,0
4148,59,35,180.0,2,5.2,2,0.0,0,1,0,1
4149,46,22,80.0,4,2.0,3,0.0,1,0,0,0
4150,41,15,53.0,1,0.7,3,0.0,1,0,0,0
4151,46,20,72.0,2,1.7,2,75.0,0,1,0,0
4152,44,18,123.0,3,5.2,1,0.0,0,0,1,1
4153,44,18,91.0,2,0.8,3,0.0,1,0,0,0
4154,50,26,148.0,2,5.2,1,0.0,0,0,1,0
4155,51,25,163.0,2,1.3,3,0.0,1,0,0,1
4156,55,30,28.0,4,0.1,3,149.0,1,0,0,0
4157,37,12,186.5,1,5.2,1,0.0,0,0,1,0
4158,34,10,22.0,3,0.9,3,0.0,1,0,0,0
4159,59,34,74.0,4,0.7,1,0.0,0,0,1,0
4160,45,20,70.0,4,1.9,3,0.0,1,0,0,0
4161,30,4,11.0,1,0.1,2,0.0,0,1,0,0
4162,32,8,61.0,3,2.6,2,0.0,0,1,0,0
4163,61,37,41.0,1,0.8,1,0.0,0,0,1,0
4164,54,28,108.0,4,1.9,2,0.0,0,1,0,1
4165,35,10,23.0,4,1.1,3,0.0,1,0,0,0
4166,63,38,135.0,2,3.8,3,183.0,1,0,0,1
4167,66,40,30.0,2,0.7,3,86.0,1,0,0,0
4168,48,24,144.0,4,3.5,2,0.0,0,1,0,1
4169,60,34,139.0,4,0.4,1,0.0,0,0,1,1
4170,41,17,143.0,2,2.7,3,209.0,1,0,0,1
4171,31,7,44.0,1,1.2,1,0.0,0,0,1,0
4172,58,31,49.0,4,2.5,2,0.0,0,1,0,0
4173,67,42,75.0,4,0.1,2,182.0,0,1,0,0
4174,35,9,43.0,2,0.3,1,0.0,0,0,1,0
4175,40,14,59.0,3,0.5,3,0.0,1,0,0,0
4176,42,17,154.0,3,4.9,1,0.0,0,0,1,1
4177,44,18,75.0,1,0.7,3,0.0,1,0,0,0
4178,47,23,75.0,1,2.6,2,0.0,0,1,0,0
4179,59,35,88.0,2,1.6,1,252.5,0,0,1,0
4180,29,3,91.0,1,3.4,3,0.0,1,0,0,1
4181,36,6,11.0,1,0.6666666666666666,3,0.0,1,0,0,0
4182,47,22,22.0,1,0.4,3,0.0,1,0,0,0
4183,55,29,49.0,2,0.8,3,220.0,1,0,0,0
4184,41,17,140.0,1,3.5,1,252.5,0,0,1,0
4185,51,25,99.0,2,2.4,2,0.0,0,1,0,0
4186,26,2,82.0,2,2.5,1,199.0,0,0,1,0
4187,33,9,10.0,4,1.0,1,81.0,0,0,1,0
4188,30,5,109.0,4,2.2,2,103.0,0,1,0,0
4189,30,4,45.0,4,1.3,3,0.0,1,0,0,0
4190,45,19,93.0,2,1.7,2,0.0,0,1,0,0
4191,40,16,89.0,3,3.9,2,216.0,0,1,0,1
4192,42,15,39.0,3,1.0,2,132.0,0,1,0,0
4193,50,26,21.0,1,0.2,1,89.0,0,0,1,0
4194,62,37,31.0,3,0.2,1,0.0,0,0,1,0
4195,63,37,31.0,1,0.5,3,0.0,1,0,0,0
4196,43,19,52.0,4,2.2,2,0.0,0,1,0,0
4197,49,25,13.0,1,0.9,3,0.0,1,0,0,0
4198,51,25,21.0,2,0.4,3,76.0,1,0,0,0
4199,61,36,50.0,4,1.7,1,189.0,0,0,1,0
4200,43,19,81.0,4,0.2,3,0.0,1,0,0,0
4201,43,19,74.0,4,1.9,1,0.0,0,0,1,0
